@relation anonymized

@attribute age numeric
@attribute fnlwgt numeric
@attribute education.num numeric
@attribute capital.gain numeric
@attribute capital.loss numeric
@attribute hours.per.week numeric
@attribute class {>50K,<=50K}

@data
66,271405,10,2204,507,49,<=50K
66,271405,10,2204,507,49,<=50K
66,271405,10,2204,507,49,>50K
66,271405,10,2204,507,49,>50K
66,271405,10,2204,507,49,<=50K
66,271405,10,2204,507,49,<=50K
66,271405,10,2204,507,49,>50K
66,271405,10,2204,507,49,>50K
66,271405,10,2204,507,49,<=50K
66,271405,10,2204,507,49,>50K
66,271405,10,2204,507,49,<=50K
66,271405,10,2204,507,49,<=50K
66,271405,10,2204,507,49,<=50K
66,271405,10,2204,507,49,>50K
66,271405,10,2204,507,49,<=50K
66,271405,10,2204,507,49,<=50K
71,205122,10,1187,898,46,<=50K
77,410452,8,3209,334,100,<=50K
48,383164,20,1489,609,80,>50K
100,233537,19,2310,262,45,>50K
51,564970,17,3048,239,83,<=50K
100,343273,17,1489,181,43,<=50K
32,385197,20,5908,361,57,<=50K
100,283765,7,1208,129,100,<=50K
34,235887,20,3227,149,100,>50K
32,390721,20,5544,979,43,<=50K
51,217738,20,1240,1123,57,<=50K
37,523859,17,2965,1217,46,<=50K
47,682299,12,1526,566,44,<=50K
64,207592,17,2007,1200,47,<=50K
50,357484,7,2511,327,48,>50K
100,281429,14,1302,104,77,<=50K
56,219826,12,2868,194,92,>50K
95,470436,16,5150,290,46,<=50K
63,349528,19,933,238,47,>50K
82,227397,17,1718,527,37,<=50K
44,324269,15,1419,515,37,<=50K
43,356660,14,3591,187,100,<=50K
66,240403,18,2238,553,64,<=50K
100,546176,12,4289,2440,36,<=50K
29,446954,20,1053,312,46,<=50K
67,807513,20,4709,756,64,>50K
50,279075,20,3356,723,40,<=50K
54,350161,10,1790,2323,47,<=50K
42,440651,17,639,1120,37,<=50K
39,201938,18,666,758,51,>50K
46,188256,20,6509,203,36,<=50K
100,220099,16,4241,425,38,<=50K
39,208965,19,2044,146,68,<=50K
64,561564,20,1331,367,79,>50K
49,233922,8,1016,409,39,<=50K
77,328336,20,2391,458,100,<=50K
83,219593,20,1704,1071,49,<=50K
27,198264,13,1243,368,74,<=50K
48,306337,20,1786,703,66,<=50K
100,338752,20,2794,408,56,<=50K
65,543208,18,921,371,40,<=50K
100,343014,12,9914,410,61,<=50K
100,204819,13,1182,1110,64,<=50K
41,209460,13,1006,233,43,<=50K
100,235860,9,1985,534,82,<=50K
84,240588,9,2931,383,32,<=50K
29,637673,18,1270,439,62,<=50K
100,218639,12,10524,895,51,<=50K
25,257844,8,1009,503,42,<=50K
70,461757,20,1427,195,92,<=50K
33,256018,16,1404,928,98,<=50K
24,473316,9,1262,235,87,>50K
81,319496,9,3234,1187,68,<=50K
40,361823,14,3831,1211,56,<=50K
100,230505,13,4333,780,40,<=50K
74,205997,7,5092,183,67,<=50K
48,261168,7,1194,675,36,<=50K
80,194660,9,4714,766,87,<=50K
23,311172,17,3796,530,65,<=50K
100,278506,16,3577,1734,98,>50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,>50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,>50K
32,421673,16,1761,532,91,>50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,>50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,<=50K
32,421673,16,1761,532,91,>50K
32,421673,16,1761,532,91,<=50K
38,625410,8,76,124,37,<=50K
100,308790,8,1799,7,47,<=50K
100,276837,20,9464,195,100,<=50K
37,348286,9,1525,805,49,>50K
34,515848,14,4003,116,46,>50K
42,332985,11,6734,1037,57,<=50K
53,224792,13,1679,882,44,<=50K
42,351569,7,1102,1381,39,>50K
34,482988,17,4292,611,66,<=50K
32,300942,20,7213,1950,82,<=50K
59,372670,11,682,155,60,<=50K
27,1292545,9,7733,229,48,>50K
100,230790,20,1052,725,67,<=50K
100,250456,8,3983,236,72,>50K
46,333315,20,1640,487,100,<=50K
49,552953,14,4638,677,44,<=50K
26,1500000,19,1195,952,100,>50K
55,235464,20,3260,484,37,<=50K
31,604079,20,1540,687,100,<=50K
73,220126,9,9698,255,100,>50K
27,307242,20,2438,677,38,>50K
31,384162,14,1080,236,32,<=50K
72,420792,16,1593,1160,56,<=50K
94,235464,17,5036,314,96,<=50K
79,395007,18,3329,419,100,<=50K
93,349181,20,6387,680,35,<=50K
33,350266,20,3644,937,49,<=50K
59,247744,19,7518,1161,61,<=50K
60,263325,20,7007,172,46,<=50K
77,669155,18,3264,138,34,<=50K
29,248266,20,1408,2464,68,<=50K
55,671568,6,3676,1626,46,<=50K
52,530554,7,15512,354,59,<=50K
96,214898,18,1838,367,40,<=50K
28,349991,18,1269,760,44,<=50K
74,722789,20,3181,616,33,<=50K
94,481446,15,6770,209,50,<=50K
28,578719,5,4765,183,38,>50K
39,386530,10,2932,308,100,<=50K
63,447982,20,11835,125,86,<=50K
57,257348,14,1336,560,100,>50K
55,203761,12,3707,1267,38,>50K
34,236734,7,763,814,100,<=50K
100,312690,8,2789,258,54,>50K
34,210983,9,9805,663,81,<=50K
41,305609,20,7273,1508,77,<=50K
35,319921,8,4688,1894,34,<=50K
70,529597,20,1754,637,83,>50K
46,370685,16,1712,302,34,<=50K
54,269472,14,5881,311,79,>50K
96,491342,12,4849,372,88,>50K
23,453858,7,7979,648,88,<=50K
45,759455,8,1134,273,37,<=50K
52,352971,11,1740,621,45,<=50K
51,477114,12,5528,1873,53,<=50K
28,359273,8,6636,693,53,>50K
66,470831,20,10710,113,87,<=50K
42,429315,9,1717,145,49,<=50K
49,388122,15,7979,500,100,<=50K
34,383240,20,7802,513,42,<=50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,>50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,>50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,>50K
73,353196,11,21846,55,100,>50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,>50K
73,353196,11,21846,55,100,>50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,<=50K
73,353196,11,21846,55,100,<=50K
82,376453,16,6214,1,59,>50K
85,242557,14,2887,238,100,<=50K
57,594947,16,11199,1061,88,<=50K
99,221663,9,1965,1802,100,<=50K
63,233795,8,10942,203,100,>50K
100,251639,19,2054,325,43,>50K
68,359417,20,4937,29,52,<=50K
35,363035,20,6812,562,98,<=50K
34,201008,10,9372,994,46,<=50K
49,558085,12,2839,517,100,<=50K
89,385814,8,3290,973,39,<=50K
44,253594,15,1500,525,45,<=50K
42,299869,20,6848,42,47,<=50K
100,858033,20,11043,974,49,<=50K
100,654481,12,6544,1121,50,<=50K
91,938211,10,11468,154,95,<=50K
96,422556,20,9879,21,65,<=50K
46,192380,7,7593,930,63,<=50K
100,301129,8,6124,603,84,>50K
85,306998,10,1450,283,62,<=50K
58,498729,20,1902,161,45,>50K
48,660319,20,4362,71,45,>50K
52,348278,20,3563,566,100,<=50K
82,310051,12,11185,432,93,<=50K
31,304459,11,13978,43,62,<=50K
46,308730,20,1985,598,88,<=50K
67,303495,20,1324,186,76,>50K
42,288479,20,4741,632,100,>50K
48,204031,20,5034,602,55,<=50K
28,389670,18,5138,136,92,>50K
56,219765,12,1920,1151,100,>50K
48,650273,20,3338,406,52,<=50K
46,274183,19,3692,149,100,<=50K
25,543510,10,7502,19,100,<=50K
62,371723,8,10081,1298,84,<=50K
74,286667,13,6696,706,100,<=50K
40,286474,20,2037,323,100,<=50K
80,267467,8,5323,220,100,<=50K
58,610659,20,3347,176,43,<=50K
23,295102,20,1832,113,33,<=50K
70,796144,14,1788,681,36,<=50K
23,279637,11,3555,1231,69,<=50K
100,195634,20,3248,1892,58,<=50K
23,235613,9,6925,216,53,>50K
67,674908,16,5913,78,100,<=50K
23,329099,18,2712,306,42,<=50K
35,285505,11,8129,805,38,<=50K
100,437758,20,19211,303,39,<=50K
48,332859,20,5657,59,76,<=50K
61,247018,7,1870,1252,66,<=50K
27,229306,20,1760,597,94,<=50K
100,402481,8,9568,466,37,<=50K
41,361593,15,7765,1118,52,<=50K
66,290708,12,2228,202,56,<=50K
33,300221,5,1221,335,100,<=50K
21,237369,11,6580,914,52,<=50K
46,346689,20,9181,491,100,<=50K
28,673210,11,4354,1759,100,>50K
33,419337,5,3668,562,57,>50K
39,247950,8,5808,1115,50,<=50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,>50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,>50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,>50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,>50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,>50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,>50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,<=50K
62,593025,9,2738,127,59,<=50K
37,466090,10,1956,2007,52,<=50K
73,246414,13,6755,792,86,>50K
90,351009,9,473,278,100,<=50K
83,253934,20,6597,212,40,<=50K
62,378314,14,4030,646,77,<=50K
73,269777,9,5879,354,51,>50K
92,598789,10,2171,218,100,<=50K
100,306646,20,379,356,65,<=50K
62,259242,20,57,752,65,<=50K
88,357681,13,4044,247,95,<=50K
36,236963,20,323,494,40,<=50K
100,252679,18,1378,1983,46,<=50K
47,1012152,14,1091,60,72,<=50K
62,648092,14,840,206,100,<=50K
57,218109,20,580,189,43,<=50K
100,415299,9,830,1245,57,<=50K
88,419726,20,1691,894,69,<=50K
59,809386,11,10314,456,61,<=50K
100,624586,10,10830,314,50,<=50K
100,541285,20,3035,493,29,<=50K
37,416822,11,4678,248,49,>50K
100,315258,14,485,173,52,<=50K
61,327535,6,1518,326,71,<=50K
29,354266,20,3919,450,61,>50K
33,583017,10,1824,1995,53,<=50K
33,474625,20,2955,733,100,<=50K
100,864589,13,1194,846,100,<=50K
63,324143,14,11894,312,66,<=50K
26,568306,20,4145,753,26,<=50K
56,336438,7,21016,668,100,>50K
47,232196,11,15343,542,100,>50K
39,646549,20,2813,398,26,<=50K
57,216585,7,200,1087,29,<=50K
82,418510,6,5833,1104,34,>50K
53,376343,6,2102,968,28,<=50K
64,512502,8,4915,246,48,<=50K
60,318347,20,1644,1868,64,>50K
39,342822,5,576,413,65,<=50K
73,526843,15,1426,423,76,<=50K
72,331969,8,5976,543,100,<=50K
57,380382,13,2678,707,86,<=50K
100,334140,14,5254,505,69,<=50K
36,208117,14,2095,675,49,<=50K
76,417998,8,9082,534,34,>50K
47,277522,20,3289,333,36,<=50K
25,362614,20,2605,435,44,>50K
26,232031,4,3380,224,89,<=50K
59,228404,11,2626,390,44,<=50K
50,243362,17,15807,403,100,<=50K
39,434467,12,4365,354,26,<=50K
43,416817,20,6058,982,28,<=50K
49,590883,12,1153,509,72,<=50K
53,616687,20,986,816,100,>50K
42,735847,20,8498,890,32,<=50K
23,307740,3,1849,437,29,<=50K
73,512699,20,7567,727,38,<=50K
24,693395,20,3258,263,36,<=50K
53,324635,4,3913,1397,55,<=50K
48,579620,4,5655,211,41,>50K
34,773484,20,8600,206,56,<=50K
51,394780,9,3422,932,100,>50K
51,394780,9,3422,932,100,>50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,>50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,>50K
51,394780,9,3422,932,100,<=50K
51,394780,9,3422,932,100,>50K
51,394780,9,3422,932,100,<=50K
30,264495,10,10740,601,62,>50K
71,868490,20,3887,142,80,>50K
49,258856,13,724,878,61,<=50K
44,305256,20,2473,658,70,<=50K
30,581589,20,2250,86,50,<=50K
81,302209,15,641,189,100,<=50K
98,619697,20,3965,2675,42,<=50K
54,492257,20,2613,2435,100,<=50K
32,281102,20,16961,420,37,<=50K
47,218867,20,1520,538,49,<=50K
56,339021,20,1276,435,41,<=50K
47,274782,20,563,177,100,<=50K
100,250444,11,564,1411,51,<=50K
30,395535,20,8763,764,52,>50K
30,526200,20,3659,230,100,>50K
36,243286,9,2014,531,100,>50K
100,821761,8,1837,1738,55,<=50K
100,583641,20,11898,470,75,<=50K
36,184180,10,3112,233,100,<=50K
36,644889,14,3184,257,82,<=50K
83,348281,9,3381,653,100,<=50K
80,847160,20,6082,327,100,<=50K
42,771822,20,469,210,43,<=50K
51,334216,20,10396,341,66,<=50K
84,411960,7,369,502,47,<=50K
100,413104,20,997,87,100,<=50K
70,684414,6,1526,633,100,<=50K
27,480793,20,1862,996,53,<=50K
61,290835,12,10759,146,41,<=50K
79,260902,9,841,282,85,<=50K
26,640991,18,16602,104,84,<=50K
58,406369,20,536,701,100,>50K
100,190689,20,984,1080,31,<=50K
47,195081,20,14285,924,94,<=50K
40,389228,20,1527,2069,55,<=50K
40,216155,20,1336,618,49,<=50K
25,255771,9,1506,1855,100,<=50K
80,241699,6,689,383,100,<=50K
52,467141,20,5246,769,47,<=50K
100,635729,8,783,381,27,<=50K
23,196118,8,10655,174,30,<=50K
36,270842,20,17312,1460,100,<=50K
70,288912,13,10359,1564,31,<=50K
29,380930,5,920,511,29,<=50K
83,392663,17,1125,239,29,<=50K
47,443750,5,7956,1072,100,<=50K
28,361615,20,5706,68,29,<=50K
26,247704,13,13466,339,39,<=50K
64,634944,20,1734,370,85,<=50K
27,494646,20,6725,215,38,<=50K
45,227132,11,1461,106,42,<=50K
39,679364,7,11940,160,74,<=50K
62,228711,8,2834,1322,40,<=50K
33,323201,20,550,1562,100,>50K
25,380443,20,9841,785,69,<=50K
54,422777,17,2201,241,58,<=50K
29,336411,12,9047,1493,30,>50K
37,383666,20,16837,1072,32,>50K
100,201789,20,1651,295,63,>50K
50,351989,12,9695,916,69,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,>50K
96,1172144,8,3941,218,100,>50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,>50K
96,1172144,8,3941,218,100,<=50K
96,1172144,8,3941,218,100,>50K
96,1172144,8,3941,218,100,>50K
75,615618,18,2696,435,52,<=50K
49,207436,14,6828,1322,81,<=50K
100,260374,8,12158,78,73,<=50K
49,268637,9,2436,68,53,<=50K
66,368303,20,1499,892,76,<=50K
67,757020,20,8253,327,76,<=50K
100,236060,9,1967,442,49,<=50K
50,346635,20,2663,763,100,<=50K
60,685539,12,27696,1220,73,<=50K
46,434814,9,684,451,100,<=50K
42,229448,20,844,66,100,>50K
41,258432,20,1184,136,100,<=50K
52,769921,20,7760,330,36,<=50K
45,423223,10,5461,1883,43,<=50K
43,294534,13,2083,1805,100,<=50K
100,357509,20,1628,12,51,<=50K
50,1500000,20,1448,1553,47,>50K
52,337592,17,4957,1100,94,>50K
44,296389,20,5669,1719,100,<=50K
36,284243,6,829,1360,38,>50K
65,360619,6,622,46,44,<=50K
100,687459,12,1328,223,69,<=50K
55,258202,20,13327,1096,82,<=50K
46,789751,15,766,43,100,<=50K
100,215324,15,3667,482,100,<=50K
100,288077,17,10123,500,88,<=50K
32,216970,15,4670,29,42,<=50K
47,612932,7,3505,194,96,<=50K
45,349358,7,5477,118,100,>50K
38,199164,20,7371,300,38,<=50K
41,404667,13,1763,183,51,>50K
91,642534,20,11250,555,100,<=50K
34,871204,20,7812,1245,40,<=50K
27,931717,20,2644,2055,100,<=50K
42,334296,17,891,212,58,>50K
29,656285,20,4709,3973,81,<=50K
49,478338,7,5384,723,100,<=50K
100,188391,20,5506,1198,58,<=50K
51,206151,17,1369,530,61,<=50K
77,712207,20,3386,940,69,<=50K
62,280466,19,8671,459,58,<=50K
93,280177,12,3287,493,70,>50K
80,599095,10,3238,301,57,<=50K
83,499798,20,13857,269,100,>50K
71,245719,20,18570,756,46,>50K
67,262179,9,1403,643,60,<=50K
100,235272,11,2130,1629,40,<=50K
72,402151,10,11778,560,56,>50K
37,191192,20,5376,396,60,<=50K
27,280060,5,2656,540,54,<=50K
52,361864,15,18271,231,58,<=50K
32,1147302,4,5299,414,46,<=50K
100,203889,15,3672,597,46,<=50K
44,426599,13,2258,121,75,<=50K
27,550984,9,9816,1582,59,<=50K
53,661836,20,1975,160,79,<=50K
41,682335,5,642,1903,100,>50K
26,253226,6,12720,946,100,<=50K
50,173486,14,5203,851,74,<=50K
100,672144,9,2238,429,100,<=50K
39,331634,20,9361,129,61,>50K
39,331634,20,9361,129,61,>50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,>50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,>50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
39,331634,20,9361,129,61,<=50K
100,323259,15,7459,145,95,<=50K
41,671362,11,1497,153,53,<=50K
40,287411,20,3965,50,41,>50K
49,295510,13,2828,1701,44,>50K
59,275749,20,4729,1,81,<=50K
78,390282,20,4864,80,53,<=50K
100,243681,12,12684,1724,85,<=50K
49,221399,13,6360,1205,52,>50K
100,341649,11,10532,544,47,<=50K
100,251836,9,2687,989,82,>50K
68,503758,11,17080,1059,99,<=50K
59,203945,10,4806,750,100,<=50K
58,778973,20,22746,826,41,<=50K
59,1097415,6,37910,82,58,>50K
100,231712,13,4864,191,100,<=50K
37,564689,20,17666,380,100,>50K
100,888462,18,2082,391,49,<=50K
55,214935,20,3182,68,100,<=50K
91,791001,9,1961,1812,56,>50K
53,260157,20,4182,507,73,<=50K
42,553313,5,1980,541,100,<=50K
100,617120,19,2070,785,38,>50K
43,304727,20,26860,362,95,<=50K
34,402314,16,2637,1315,35,<=50K
38,645967,20,3527,1399,100,<=50K
66,613377,20,3333,562,51,<=50K
39,640736,12,3942,484,100,<=50K
39,610575,16,7175,147,95,>50K
84,325047,20,3137,475,54,>50K
51,401578,15,13442,274,93,<=50K
51,493664,20,9512,43,42,<=50K
57,606029,9,20291,450,40,<=50K
100,193402,10,6556,135,43,<=50K
100,759544,20,11490,116,100,>50K
45,743092,8,7636,240,77,<=50K
53,806962,6,14163,255,73,>50K
100,709091,7,1635,276,77,<=50K
62,482280,20,20048,836,39,<=50K
50,512667,15,2151,255,80,<=50K
100,475159,5,4535,458,82,>50K
27,762529,17,1336,1262,74,>50K
100,316155,9,2884,357,100,<=50K
68,346704,6,3967,162,56,<=50K
67,271521,20,3042,1156,63,<=50K
25,760474,4,7256,282,89,<=50K
70,245412,6,1343,144,49,<=50K
41,261779,4,6955,111,94,<=50K
100,432745,18,1610,85,100,>50K
61,447633,13,9653,38,88,>50K
34,402287,20,1983,1272,100,<=50K
50,524195,20,14307,884,90,<=50K
38,324336,7,5569,3452,71,<=50K
34,1500000,8,12379,819,36,<=50K
94,898675,6,2931,118,64,<=50K
47,505688,15,4075,774,96,<=50K
100,291386,11,4851,1535,100,<=50K
34,720139,13,7702,1072,31,<=50K
42,584110,11,8254,1975,45,<=50K
40,779226,14,2305,73,45,<=50K
34,1043754,12,4324,194,82,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,>50K
67,335760,16,18588,1636,79,>50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,<=50K
67,335760,16,18588,1636,79,>50K
67,335760,16,18588,1636,79,>50K
100,292226,18,6337,1062,75,<=50K
32,450730,20,6246,273,37,<=50K
38,279476,20,5568,806,38,>50K
32,279317,20,6139,408,37,<=50K
55,512361,12,4579,279,47,<=50K
100,344619,20,4975,1605,83,<=50K
68,344043,20,1308,900,44,>50K
100,225988,20,3205,442,53,>50K
100,285468,20,9732,594,63,<=50K
100,1500000,8,4570,590,66,<=50K
53,700536,20,8932,601,41,<=50K
73,438472,10,5895,2593,73,<=50K
38,247094,19,1534,747,46,<=50K
34,255065,20,37951,1011,56,<=50K
27,259392,20,4596,1212,58,<=50K
100,554256,20,10006,810,40,<=50K
100,443719,20,4856,539,76,<=50K
100,1155986,13,3477,1165,49,<=50K
56,225914,20,8365,849,39,<=50K
52,411935,13,6331,313,100,>50K
62,920310,20,1573,304,43,<=50K
39,352364,20,5135,1383,100,<=50K
40,468567,20,10882,310,68,>50K
82,238007,20,1381,433,91,<=50K
43,246953,17,3603,771,89,<=50K
84,296966,17,3677,641,67,>50K
41,291621,18,10325,1046,100,>50K
57,258665,20,1670,1286,100,<=50K
43,235598,13,3685,1333,34,<=50K
43,434511,20,1576,525,44,<=50K
39,457924,13,12319,704,36,>50K
50,520486,20,1467,489,48,<=50K
22,1186550,8,37139,747,100,<=50K
65,298167,7,1933,174,57,<=50K
63,232064,8,6115,320,47,<=50K
59,629971,14,2937,977,38,<=50K
70,948636,8,6645,778,60,>50K
48,381522,9,6313,409,100,<=50K
100,229261,6,10202,835,100,>50K
85,379061,20,7467,237,81,<=50K
45,303505,12,3079,1327,90,<=50K
26,359555,9,5096,564,86,>50K
45,694389,17,5268,526,28,<=50K
78,472885,20,6301,148,59,>50K
55,209660,20,3373,960,28,>50K
27,479412,20,15817,500,100,<=50K
59,453610,11,11445,563,62,<=50K
100,206826,20,11290,1138,100,<=50K
100,457849,20,4166,210,100,<=50K
30,421942,20,8503,92,100,<=50K
27,820507,14,4670,1423,100,<=50K
40,250821,14,3491,453,100,<=50K
29,580023,16,7136,748,100,<=50K
26,584889,8,11313,1225,31,>50K
100,559220,9,4040,309,29,<=50K
100,267588,7,9381,1352,70,<=50K
31,670184,20,7224,383,100,<=50K
100,463852,20,1479,1739,53,>50K
72,247679,8,3619,193,31,<=50K
38,588439,12,10774,537,93,<=50K
67,265325,20,8596,1024,100,<=50K
67,265325,20,8596,1024,100,<=50K
67,265325,20,8596,1024,100,<=50K
67,265325,20,8596,1024,100,<=50K
67,265325,20,8596,1024,100,<=50K
67,265325,20,8596,1024,100,>50K
67,265325,20,8596,1024,100,>50K
67,265325,20,8596,1024,100,<=50K
67,265325,20,8596,1024,100,<=50K
