age,fnlwgt,education.num,capital.gain,capital.loss,hours.per.week,class
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,>50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,190000,3,548,79,19,<=50K
17,196054,3,545,78,19,>50K
17,203105,3,559,78,19,<=50K
17,198141,3,545,79,19,<=50K
17,194789,3,599,82,19,<=50K
17,198227,3,536,82,19,<=50K
17,198097,3,569,81,19,<=50K
17,195926,3,555,89,19,<=50K
17,193630,3,528,87,19,<=50K
17,194213,2,525,83,19,<=50K
17,197459,4,593,160,19,<=50K
17,197886,2,526,111,19,<=50K
17,195903,6,547,78,19,<=50K
17,192969,2,569,77,19,<=50K
17,204104,3,566,106,19,<=50K
17,197637,2,554,77,19,<=50K
17,195617,2,534,80,19,<=50K
17,199301,3,551,73,19,<=50K
17,194078,2,692,127,19,>50K
17,195321,2,530,71,19,<=50K
17,194719,3,547,71,19,<=50K
17,197096,6,509,98,19,>50K
17,217044,3,514,85,19,>50K
17,199209,4,551,92,19,<=50K
17,199440,2,613,68,19,>50K
17,198047,2,507,73,19,<=50K
17,193915,4,539,77,19,<=50K
17,201260,2,501,97,19,<=50K
17,199230,2,494,79,19,>50K
17,193926,2,597,118,19,<=50K
17,205032,4,659,104,19,>50K
17,192953,4,480,149,19,>50K
17,201593,3,545,77,19,<=50K
17,213696,4,740,101,19,<=50K
17,195543,3,500,139,19,<=50K
17,197848,3,512,146,19,<=50K
17,200922,3,645,81,19,>50K
17,200607,3,480,88,19,<=50K
17,203820,2,462,99,19,<=50K
17,197326,3,614,78,19,<=50K
17,199945,4,458,123,19,<=50K
17,198819,2,730,107,19,<=50K
17,202020,3,464,65,19,<=50K
17,194371,2,483,79,18,<=50K
17,196046,2,536,65,18,<=50K
17,201388,3,522,64,18,<=50K
17,206963,2,644,62,18,>50K
17,196272,3,1511,82,18,>50K
17,223169,4,537,97,18,<=50K
17,198915,5,456,103,18,>50K
17,194856,3,586,64,18,>50K
17,192881,3,616,71,18,<=50K
17,194664,3,495,56,18,<=50K
17,194717,2,477,68,19,<=50K
17,200704,5,617,67,21,<=50K
17,195588,3,507,238,19,<=50K
17,196233,6,1327,54,18,>50K
17,194085,6,493,67,18,<=50K
17,206996,2,495,119,18,<=50K
17,193653,5,694,54,20,>50K
17,195084,2,576,68,18,<=50K
17,211568,2,900,93,17,>50K
17,195015,2,549,52,18,<=50K
17,192880,2,533,48,17,<=50K
17,192213,2,585,97,18,<=50K
17,197022,3,576,76,21,>50K
17,198293,3,698,135,17,>50K
17,193217,3,567,55,17,<=50K
17,208266,5,655,42,18,<=50K
17,199812,3,589,56,17,<=50K
17,199051,3,1002,50,17,<=50K
17,201131,2,656,58,18,<=50K
17,220222,5,838,55,17,<=50K
17,195069,2,669,37,17,<=50K
17,199715,2,614,56,20,<=50K
17,195399,3,548,66,23,<=50K
17,194341,3,1098,318,25,<=50K
17,210427,3,968,203,35,<=50K
17,205454,2,616,112,18,<=50K
17,198135,2,622,164,22,>50K
17,195773,4,559,96,17,<=50K
17,193752,6,673,239,17,>50K
17,209365,3,640,90,16,>50K
17,205187,4,632,131,18,<=50K
17,197604,2,808,128,17,<=50K
17,196516,3,576,54,20,<=50K
17,200446,3,568,46,19,<=50K
17,200905,2,583,36,24,>50K
17,195332,3,953,151,28,>50K
17,195324,2,570,69,17,<=50K
17,202485,2,701,68,18,>50K
17,194842,2,742,50,27,>50K
17,193990,3,723,217,21,<=50K
17,201768,2,613,104,15,<=50K
17,194110,4,1005,80,19,<=50K
17,193598,4,574,72,30,<=50K
17,194070,4,637,123,15,<=50K
17,194515,2,860,114,20,<=50K
17,200573,2,573,194,24,<=50K
17,218100,2,609,137,15,<=50K
17,193083,3,664,32,19,<=50K
17,204915,3,717,40,16,<=50K
17,195148,2,589,17,15,<=50K
17,193939,2,587,152,20,<=50K
17,215402,8,710,50,22,>50K
17,198542,6,1160,98,17,<=50K
17,197810,2,694,68,14,<=50K
17,195236,2,1101,66,20,<=50K
17,198860,2,628,47,23,<=50K
17,200645,3,1065,142,19,<=50K
17,205907,3,836,288,14,<=50K
17,193691,2,564,253,15,<=50K
17,193371,2,595,141,14,<=50K
17,194716,5,589,84,14,<=50K
17,204730,5,1048,125,24,<=50K
17,216389,4,1371,39,25,<=50K
17,196031,2,824,102,18,<=50K
17,195164,4,1236,332,18,<=50K
17,192131,4,898,155,20,>50K
17,192582,2,590,52,73,>50K
17,192314,3,890,723,42,<=50K
17,192287,3,625,346,20,<=50K
17,199276,2,604,232,37,<=50K
17,191590,4,805,388,15,<=50K
17,196938,8,602,246,19,<=50K
17,198412,7,714,283,23,>50K
17,194121,3,632,45,17,<=50K
17,195027,11,658,47,17,>50K
17,206483,2,991,25,18,<=50K
17,210500,8,716,54,21,>50K
17,193591,2,936,239,22,<=50K
17,196314,2,865,404,19,>50K
17,213007,3,600,250,26,<=50K
17,201008,2,1041,264,26,<=50K
17,197793,2,763,195,55,<=50K
17,196977,7,793,151,15,>50K
17,206774,4,612,50,24,<=50K
17,195452,8,621,115,27,>50K
17,198847,2,618,221,18,<=50K
17,205388,5,774,229,25,<=50K
17,192960,2,762,283,17,<=50K
17,192335,3,583,217,35,<=50K
17,192666,4,761,211,19,>50K
17,195698,2,779,190,14,<=50K
17,193139,2,564,26,18,<=50K
17,196553,3,640,205,16,<=50K
17,192330,2,524,25,13,>50K
17,192388,3,647,154,17,<=50K
17,192880,2,583,23,19,<=50K
17,201502,2,535,259,18,<=50K
17,204291,5,562,38,12,<=50K
17,197257,4,524,163,20,<=50K
17,194415,4,601,59,18,<=50K
17,193544,7,1040,7,25,<=50K
17,196336,2,617,107,16,<=50K
17,196686,3,576,224,36,<=50K
17,195350,3,829,449,23,<=50K
17,194592,2,895,75,18,<=50K
17,197463,2,579,51,12,<=50K
17,194097,2,966,35,32,<=50K
17,203137,2,604,143,25,<=50K
17,209981,3,803,314,15,>50K
17,194566,2,598,53,12,<=50K
17,192535,5,524,303,14,<=50K
17,192856,4,513,99,46,>50K
17,198440,2,535,14,23,<=50K
17,198583,2,477,77,13,<=50K
17,195823,2,526,253,16,<=50K
17,194715,2,523,66,11,<=50K
17,200191,3,491,101,40,<=50K
17,199423,3,737,144,17,>50K
17,201620,3,471,37,17,>50K
17,195633,3,845,10,12,<=50K
17,193851,2,1052,379,64,<=50K
17,192660,4,613,10,24,>50K
17,205522,2,568,32,18,<=50K
17,199395,2,479,84,16,<=50K
17,204637,7,617,28,17,>50K
17,195783,2,541,12,45,<=50K
17,194456,3,744,71,23,<=50K
17,197110,4,902,167,20,<=50K
17,198080,2,448,229,31,<=50K
17,199293,2,650,23,22,<=50K
17,194270,2,550,34,20,<=50K
17,197430,2,986,435,15,>50K
17,205307,2,755,14,26,<=50K
17,195925,2,521,364,25,>50K
17,209856,2,733,436,15,<=50K
17,195891,3,659,148,15,<=50K
17,199179,3,639,17,14,<=50K
17,209355,2,723,146,21,<=50K
17,197637,2,749,164,14,<=50K
17,202444,2,559,458,23,<=50K
17,196849,4,695,14,30,>50K
17,197950,2,682,97,19,<=50K
17,205972,2,671,94,22,<=50K
17,210344,4,468,213,33,<=50K
17,201912,3,465,149,14,<=50K
17,198204,5,582,14,11,<=50K
17,208777,6,710,318,22,>50K
17,199727,4,1051,95,20,<=50K
17,201014,5,534,44,17,<=50K
17,204186,2,604,3,32,>50K
17,238122,2,620,44,26,<=50K
17,212600,2,467,207,14,>50K
17,200811,4,665,199,23,<=50K
17,199099,4,507,152,18,<=50K
17,196915,5,739,114,15,<=50K
17,215843,2,1069,132,11,<=50K
17,201480,2,1043,196,16,<=50K
17,199298,4,519,69,35,<=50K
17,213971,2,609,128,19,<=50K
17,202408,2,527,5,13,>50K
17,195945,2,570,295,28,<=50K
17,199547,2,703,65,12,<=50K
17,234512,3,533,22,17,<=50K
17,198207,5,773,44,21,<=50K
17,201628,2,508,184,28,<=50K
17,203444,2,1091,106,14,<=50K
17,200348,6,491,284,48,>50K
17,197528,2,1809,68,44,>50K
17,209078,3,470,224,11,>50K
17,200667,4,558,97,11,>50K
17,207519,2,463,153,20,<=50K
17,203977,6,420,89,25,<=50K
17,202775,2,548,222,13,<=50K
17,201619,3,574,40,11,<=50K
17,200550,5,573,38,28,<=50K
17,219782,7,477,21,29,<=50K
17,196278,2,587,141,23,<=50K
17,196440,2,580,39,11,<=50K
17,196543,3,521,61,20,<=50K
17,214541,4,451,128,40,<=50K
17,194887,2,518,24,56,<=50K
17,197133,3,793,49,18,>50K
17,198917,3,656,8,61,>50K
17,197653,4,496,48,36,>50K
17,198948,3,1064,58,15,<=50K
17,196329,3,872,70,12,<=50K
17,201526,2,741,46,16,<=50K
17,206002,7,1310,37,21,<=50K
17,217182,5,968,126,30,<=50K
17,209699,3,402,104,14,<=50K
17,224073,2,658,67,18,<=50K
17,200655,2,561,193,14,<=50K
17,213393,4,999,111,11,<=50K
17,211315,2,627,74,10,<=50K
17,199556,2,793,432,19,<=50K
17,211317,3,425,42,13,<=50K
17,204236,2,616,78,18,<=50K
17,203127,5,1359,105,10,<=50K
17,214237,2,401,201,20,<=50K
17,201918,2,828,81,19,>50K
17,199694,2,527,16,15,<=50K
17,195358,3,524,120,15,<=50K
17,204939,3,500,147,11,<=50K
17,194760,2,506,46,17,<=50K
17,196112,5,1237,28,39,<=50K
17,205933,2,1296,74,10,<=50K
17,200083,2,849,5,36,<=50K
17,201776,5,675,38,10,<=50K
17,204936,4,1287,26,44,<=50K
17,227550,3,1012,265,27,<=50K
17,202122,2,747,145,21,<=50K
17,198136,2,520,62,19,<=50K
17,200221,4,478,0,14,<=50K
17,212822,2,523,220,14,<=50K
17,196822,2,449,69,12,<=50K
17,199404,5,497,138,16,<=50K
17,197166,9,512,441,14,<=50K
17,224511,3,912,357,29,<=50K
17,223664,9,762,24,18,<=50K
17,210679,2,657,45,14,<=50K
17,202766,2,410,61,81,<=50K
17,204988,3,461,233,24,>50K
17,196718,3,670,308,35,<=50K
17,208534,4,431,372,14,<=50K
17,210607,2,696,72,14,>50K
17,206612,6,848,93,20,>50K
17,196333,2,746,171,56,>50K
17,196251,3,982,176,24,<=50K
17,198649,2,653,123,15,>50K
17,196638,2,1010,19,23,>50K
17,203162,6,670,2,47,<=50K
17,198725,2,489,138,15,>50K
17,195412,9,811,187,9,<=50K
17,201458,5,974,176,17,<=50K
17,197602,3,526,209,13,<=50K
17,234414,11,974,44,10,<=50K
17,200317,4,600,38,12,<=50K
17,200365,3,683,64,42,<=50K
17,219959,5,440,59,67,>50K
17,194808,3,618,53,17,>50K
17,212395,2,652,95,13,<=50K
17,202378,2,576,159,10,<=50K
17,195220,4,525,118,84,<=50K
17,199290,3,743,345,18,<=50K
17,195911,2,584,0,13,<=50K
17,200709,2,595,102,18,<=50K
17,210781,4,1077,10,18,<=50K
17,194014,3,621,6,24,<=50K
17,204107,2,510,76,37,<=50K
17,196258,2,740,171,10,<=50K
17,201974,5,482,380,43,<=50K
17,215342,4,602,286,9,<=50K
17,199321,2,493,49,14,<=50K
17,193805,2,985,67,13,<=50K
17,195265,2,959,13,8,<=50K
17,193794,6,763,266,19,<=50K
17,194682,5,758,65,14,<=50K
17,198225,3,628,560,86,<=50K
17,195370,4,589,110,8,>50K
17,199662,2,1123,7,46,<=50K
17,214574,2,870,84,100,<=50K
17,197158,5,1091,133,98,<=50K
17,199764,3,551,50,13,<=50K
17,203862,9,1108,167,8,<=50K
17,193970,3,600,77,30,>50K
17,209756,3,473,93,30,>50K
17,197009,2,897,40,52,<=50K
17,198180,2,716,98,46,>50K
17,199831,6,507,49,10,<=50K
17,230911,4,611,97,11,<=50K
17,237218,2,544,14,17,<=50K
17,194152,8,668,4,58,<=50K
17,194031,2,709,24,37,<=50K
17,197024,2,1081,30,32,<=50K
17,203166,2,1318,46,14,<=50K
17,213451,5,571,1,8,<=50K
17,194754,3,656,15,20,>50K
17,193355,3,1445,139,20,<=50K
17,205692,5,692,123,14,>50K
17,202392,5,548,30,22,<=50K
17,194668,2,502,161,25,<=50K
17,194303,3,735,10,12,<=50K
17,205073,2,1318,133,18,>50K
17,207557,6,468,220,11,<=50K
17,195062,5,1199,151,16,<=50K
17,204948,3,987,174,26,<=50K
17,197432,3,601,269,20,<=50K
17,199699,2,545,27,25,<=50K
17,207461,2,576,66,14,<=50K
17,211829,2,1166,144,22,>50K
17,194059,6,893,47,14,<=50K
17,192569,2,549,3,15,>50K
17,196128,2,659,42,21,>50K
17,202920,3,603,85,15,<=50K
17,212436,3,583,4,25,<=50K
17,191907,2,855,95,42,>50K
17,226493,8,575,142,19,<=50K
17,207746,3,572,174,9,<=50K
17,196669,5,604,70,9,<=50K
17,220830,6,746,500,20,<=50K
17,224154,2,651,181,30,<=50K
17,204933,3,442,3,14,<=50K
17,192267,6,605,167,16,<=50K
17,201062,3,592,17,19,<=50K
17,194889,2,452,34,16,>50K
17,192168,2,431,6,34,<=50K
17,192254,2,696,185,12,<=50K
17,197901,2,787,28,39,<=50K
17,201485,2,468,55,36,<=50K
17,205855,4,943,31,25,<=50K
17,192718,3,636,149,21,<=50K
17,196963,2,457,102,22,<=50K
17,201905,3,665,338,9,<=50K
17,211573,4,930,66,21,<=50K
17,194570,3,553,198,21,<=50K
17,201001,3,681,19,24,<=50K
17,206756,3,1520,36,11,<=50K
17,212508,2,481,4,16,>50K
17,200358,3,599,155,13,<=50K
17,208660,2,1034,36,100,<=50K
17,206313,3,851,42,13,<=50K
17,196169,2,746,86,42,<=50K
17,203201,4,514,35,24,<=50K
17,193520,2,1357,106,10,<=50K
17,196959,3,538,43,22,>50K
17,219413,2,777,207,20,<=50K
17,194907,3,627,178,19,>50K
17,192707,2,488,205,12,>50K
17,198638,2,539,308,11,<=50K
17,195238,2,466,301,19,<=50K
17,209508,2,484,62,9,>50K
17,193526,2,568,76,11,>50K
17,191738,4,506,246,19,<=50K
17,199632,2,872,90,81,<=50K
17,198936,3,483,231,9,<=50K
17,192432,2,745,0,30,>50K
17,199379,2,633,19,26,<=50K
17,209825,2,614,91,8,>50K
17,195475,3,609,15,13,<=50K
17,192323,2,1217,211,33,<=50K
17,194007,2,777,753,18,<=50K
17,198264,2,657,91,14,>50K
17,193812,4,705,226,42,<=50K
17,198325,2,704,7,12,>50K
17,199076,2,2069,66,21,<=50K
17,213984,2,875,68,100,<=50K
17,195016,4,503,10,8,>50K
17,204535,3,1289,54,100,<=50K
17,192718,2,526,71,16,<=50K
17,198018,4,549,403,31,>50K
17,206015,2,522,38,17,<=50K
17,197110,2,1153,100,17,<=50K
17,202073,4,621,108,24,<=50K
17,205908,2,546,73,9,<=50K
17,248162,4,645,117,21,<=50K
17,192892,2,689,25,25,>50K
17,200308,4,562,203,35,>50K
17,194183,2,524,10,26,<=50K
17,238079,2,604,164,27,<=50K
17,214177,4,666,34,10,<=50K
17,191920,2,497,23,12,<=50K
17,198748,2,588,25,14,>50K
17,198779,2,783,233,19,<=50K
17,193235,2,512,9,14,>50K
17,198245,8,1371,56,20,<=50K
17,203160,2,945,165,21,<=50K
17,196582,2,726,121,21,<=50K
17,200951,3,734,112,22,>50K
17,194244,2,548,106,13,>50K
17,215273,2,799,33,43,<=50K
17,201462,2,623,50,27,<=50K
17,197657,3,1887,200,31,<=50K
17,203595,3,493,20,13,<=50K
17,195106,2,693,23,40,<=50K
17,192673,4,969,87,13,<=50K
17,216054,3,1058,182,11,>50K
17,197619,4,1335,192,30,>50K
17,209462,3,695,263,11,<=50K
17,196704,5,524,99,29,<=50K
17,262251,3,628,287,17,<=50K
17,194526,3,941,187,9,<=50K
17,197420,2,964,118,9,<=50K
17,192633,3,765,137,9,<=50K
17,221136,2,868,2,11,<=50K
17,222395,2,791,456,38,<=50K
17,210666,2,575,224,51,<=50K
17,195437,2,541,27,16,<=50K
17,206148,2,743,69,28,<=50K
17,197462,6,508,394,36,>50K
17,202471,3,740,211,29,>50K
17,214946,3,520,25,25,<=50K
17,199208,2,490,345,7,<=50K
17,194995,2,525,251,31,<=50K
17,198040,3,555,234,22,<=50K
17,196940,4,501,86,21,<=50K
17,195245,5,674,28,38,<=50K
17,197805,2,628,46,32,>50K
17,193524,6,568,156,7,>50K
17,212966,4,623,413,15,<=50K
17,201646,4,1015,100,16,<=50K
17,204321,4,615,66,16,<=50K
17,201211,2,816,6,18,<=50K
17,192800,2,714,38,13,<=50K
17,206359,4,908,2,8,<=50K
17,202026,5,849,3,52,<=50K
17,201076,2,670,214,25,<=50K
17,206155,4,596,254,22,<=50K
17,204691,4,1058,225,36,<=50K
17,213887,2,842,39,8,<=50K
17,202984,2,657,95,15,<=50K
17,207126,7,565,348,90,>50K
17,207924,2,680,351,9,<=50K
17,197748,5,562,57,13,<=50K
17,215190,2,1518,147,10,<=50K
17,201112,2,698,80,97,>50K
17,198923,2,700,130,19,>50K
17,208070,3,515,22,31,<=50K
17,196144,2,749,0,13,<=50K
17,216322,2,1331,11,15,<=50K
17,203503,2,885,67,7,<=50K
17,193804,3,668,68,36,<=50K
17,196317,7,517,32,7,<=50K
17,200043,2,948,154,18,<=50K
17,215813,2,583,32,10,<=50K
17,194676,2,867,5,36,<=50K
17,212095,3,1418,70,9,<=50K
17,195474,3,586,142,7,<=50K
17,194884,2,555,125,10,>50K
17,197884,2,856,79,15,<=50K
17,200411,4,556,133,33,<=50K
17,200711,3,975,442,23,>50K
17,195847,2,676,106,25,<=50K
17,201726,3,538,24,19,<=50K
17,196310,2,863,145,14,>50K
17,217709,5,772,17,24,>50K
17,197895,3,1126,3,19,<=50K
17,203740,2,806,44,11,<=50K
17,205547,4,705,155,15,<=50K
17,199916,3,1132,304,12,>50K
17,209188,2,1585,9,50,<=50K
17,194837,2,605,161,22,<=50K
17,203234,2,734,250,24,<=50K
17,201541,4,754,36,11,<=50K
17,193534,3,855,40,11,<=50K
17,196187,4,785,59,24,>50K
17,197588,2,613,157,13,<=50K
17,220405,2,1532,48,21,>50K
17,195912,8,1043,34,10,<=50K
17,214049,2,530,186,53,<=50K
17,202292,3,834,68,7,>50K
17,193731,2,698,47,32,<=50K
17,206252,5,1244,5,37,>50K
17,194315,2,977,17,48,>50K
17,224671,7,588,29,7,<=50K
17,199336,2,865,328,16,<=50K
17,211886,2,597,102,30,<=50K
17,212339,2,984,0,29,<=50K
17,199789,2,682,65,83,<=50K
17,197619,2,1445,2,22,<=50K
17,200157,3,810,48,22,<=50K
17,197615,4,1203,3,13,<=50K
17,194908,2,801,6,15,>50K
17,197431,3,746,117,15,<=50K
17,197083,2,1060,85,24,<=50K
17,221889,3,630,84,29,<=50K
17,195096,4,573,39,23,>50K
17,202847,3,716,30,23,<=50K
17,203858,4,709,86,31,<=50K
17,202253,5,743,29,13,>50K
17,215916,6,722,47,13,<=50K
17,239134,2,737,89,8,>50K
17,210573,4,596,103,17,<=50K
17,199788,2,893,78,14,<=50K
17,200461,4,616,462,17,<=50K
17,200405,2,569,42,12,>50K
17,210967,3,504,50,10,<=50K
17,199632,2,1490,13,25,<=50K
17,209910,2,580,26,11,>50K
17,198773,5,838,252,7,<=50K
17,199030,4,622,101,8,<=50K
17,195843,3,997,313,17,<=50K
17,199738,2,542,94,8,>50K
17,203180,2,743,203,8,>50K
17,195337,4,626,35,48,<=50K
17,194764,2,590,47,8,<=50K
17,193745,6,556,146,51,<=50K
17,193630,4,817,70,9,<=50K
17,198211,2,661,46,38,<=50K
17,210940,2,1423,152,19,>50K
17,199716,6,688,127,45,>50K
17,195522,4,518,83,26,>50K
17,214430,2,723,34,16,<=50K
17,199838,5,805,487,16,<=50K
17,199635,4,888,162,11,<=50K
17,211726,3,551,172,33,<=50K
17,217871,3,881,225,31,<=50K
17,194271,2,658,52,47,<=50K
17,201615,3,937,103,11,<=50K
17,198081,4,581,41,9,>50K
17,209052,2,546,72,32,<=50K
17,192318,3,669,25,13,>50K
17,204172,5,792,28,18,<=50K
17,195887,3,647,12,51,<=50K
17,218982,2,1717,173,29,<=50K
17,196711,2,564,324,8,<=50K
17,196074,2,501,20,22,<=50K
17,211793,3,497,17,16,>50K
17,199057,3,635,207,20,<=50K
17,197929,2,684,148,25,<=50K
17,197089,2,639,37,11,<=50K
17,198456,3,977,241,36,<=50K
17,193113,3,511,27,8,>50K
17,194298,15,702,29,7,<=50K
17,196582,3,501,214,30,<=50K
17,195461,2,510,565,12,<=50K
17,206190,4,715,293,22,<=50K
17,205128,2,588,110,12,>50K
17,210414,2,526,67,16,<=50K
17,194441,2,1621,111,25,<=50K
17,196187,6,664,368,14,<=50K
17,198461,3,1170,199,25,<=50K
17,249869,2,2028,142,9,>50K
17,196248,2,698,295,8,<=50K
17,212021,2,503,45,9,>50K
17,194133,3,726,138,48,<=50K
17,199814,3,521,76,56,<=50K
17,204844,2,501,57,6,>50K
17,215325,4,573,22,7,<=50K
