@relation anonymized

@attribute age numeric
@attribute fnlwgt numeric
@attribute education.num numeric
@attribute capital.gain numeric
@attribute capital.loss numeric
@attribute hours.per.week numeric
@attribute class {>50K,<=50K}

@data
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,>50K
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,>50K
100,320617,20,8606,3816,67,>50K
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,>50K
100,320617,20,8606,3816,67,>50K
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,>50K
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,>50K
100,320617,20,8606,3816,67,<=50K
100,320617,20,8606,3816,67,<=50K
100,412076,20,17214,3538,41,<=50K
100,1500000,20,13919,3436,79,<=50K
100,460651,20,6145,3225,46,>50K
100,228547,20,4207,1546,100,>50K
91,780438,20,13360,1933,100,<=50K
100,716927,20,11596,2902,52,<=50K
100,1301200,20,1467,3330,48,<=50K
100,817445,20,14227,2264,100,<=50K
100,1021438,18,7106,1866,100,>50K
100,394310,20,11353,2308,100,<=50K
100,497380,20,11972,5000,100,<=50K
100,650364,20,4501,834,100,<=50K
100,1500000,20,1077,2378,100,<=50K
89,1217289,20,8786,1057,100,<=50K
100,576274,20,3689,1097,100,>50K
100,238824,20,14905,2490,100,<=50K
100,1500000,20,4268,1697,57,>50K
100,979303,20,4894,2172,58,<=50K
100,306160,15,6984,1534,93,>50K
75,619924,20,15591,868,100,<=50K
100,892848,20,1327,3154,81,<=50K
32,318386,20,6229,4658,100,<=50K
100,935823,20,4273,989,100,<=50K
100,840369,20,29096,242,100,<=50K
100,580509,20,5927,4577,42,<=50K
100,584051,20,9935,406,100,>50K
100,1335900,20,18124,528,100,<=50K
100,676759,20,19005,1502,100,<=50K
100,301847,20,2401,1599,100,<=50K
100,695608,20,11809,1837,100,>50K
100,230411,20,23016,1626,100,<=50K
100,705729,17,587,459,100,<=50K
100,998390,20,5639,138,100,<=50K
38,301791,20,13743,1012,100,>50K
98,239659,20,12186,5000,45,<=50K
100,368256,14,2646,840,100,<=50K
100,591284,20,4994,3481,100,<=50K
33,586999,20,3322,5000,100,<=50K
100,862241,13,37999,1379,39,<=50K
100,794141,20,6210,1674,80,<=50K
100,209148,9,11961,2358,100,<=50K
100,917939,20,20437,1502,100,<=50K
63,1212432,20,2088,1572,68,<=50K
100,1371357,20,7246,327,100,<=50K
66,1500000,20,17761,4154,100,<=50K
100,689814,20,4860,402,100,<=50K
30,343436,20,17158,548,100,<=50K
97,262013,20,13179,1098,100,<=50K
100,1500000,20,7036,471,100,<=50K
100,353491,20,55050,5000,100,<=50K
100,344388,20,6640,5000,100,<=50K
63,942388,20,797,5000,100,>50K
100,461900,20,23854,4109,53,<=50K
31,787836,20,4999,2138,100,<=50K
100,415542,20,2475,5000,100,<=50K
90,1090666,20,984,2468,100,<=50K
100,476172,20,6716,3149,100,<=50K
25,414175,20,33789,513,100,<=50K
51,1364017,20,9246,3116,100,<=50K
100,425294,20,1227,2796,100,>50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,>50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,>50K
100,1327676,20,249,2091,100,>50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,>50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,<=50K
100,1327676,20,249,2091,100,>50K
100,1327676,20,249,2091,100,<=50K
100,903191,20,34586,3606,100,<=50K
78,1500000,20,7189,4293,100,<=50K
100,1500000,20,22447,2454,51,<=50K
37,516903,20,32026,2872,100,>50K
100,586022,20,2853,134,52,>50K
100,1500000,20,1807,354,100,<=50K
100,1500000,20,7110,1668,100,<=50K
100,296348,20,4799,5000,100,>50K
100,1106787,20,2998,5000,100,<=50K
100,855563,20,3393,4071,100,<=50K
100,1190003,20,10185,2013,68,<=50K
59,1500000,20,20383,2621,100,>50K
72,594936,20,4447,670,44,<=50K
61,1320550,20,5051,148,100,>50K
93,1500000,20,10062,5000,100,<=50K
100,1500000,20,12855,3808,100,<=50K
100,1500000,20,6279,393,100,>50K
100,905092,14,23966,2962,99,<=50K
100,559602,9,60469,3095,100,<=50K
100,1353811,20,23133,1591,100,>50K
100,1500000,20,9162,5000,100,>50K
100,827494,20,7408,1100,55,<=50K
54,585146,20,1564,857,67,<=50K
80,1500000,16,2740,3998,41,<=50K
79,1500000,20,25199,86,100,<=50K
100,791195,8,24678,309,91,<=50K
100,652773,20,21388,2456,100,<=50K
100,336590,20,15383,3938,60,<=50K
100,1011122,20,46450,522,100,<=50K
83,450881,9,27044,359,81,<=50K
100,457691,20,8849,217,83,<=50K
100,1500000,20,29207,768,100,<=50K
49,1500000,10,10247,5000,63,<=50K
62,565600,20,16427,891,100,<=50K
100,882737,20,7288,1960,89,<=50K
28,1500000,20,6052,1293,100,<=50K
37,705034,7,23560,2465,100,<=50K
49,1500000,20,1317,156,100,>50K
100,217114,7,4818,323,100,<=50K
100,426731,20,3952,1872,100,<=50K
100,1482540,20,19015,5000,79,>50K
71,1418662,13,3573,1320,100,>50K
100,905831,20,2895,5000,100,<=50K
100,455264,20,11367,4998,97,>50K
100,326285,20,35033,1228,100,<=50K
43,1500000,20,4629,5000,38,<=50K
40,1500000,20,4668,3287,59,<=50K
100,1500000,20,56721,496,100,>50K
100,1500000,10,25596,626,100,<=50K
100,262204,20,45318,639,100,>50K
100,1500000,20,9202,2986,100,>50K
100,324113,17,3794,1503,80,<=50K
100,818680,20,11582,129,53,<=50K
100,756517,20,18065,5000,100,<=50K
100,1500000,20,3344,1897,100,<=50K
31,1500000,20,8965,1287,60,>50K
100,810377,20,22717,614,100,<=50K
100,360910,20,22672,733,100,<=50K
100,280619,20,4045,4323,30,<=50K
100,1500000,18,34039,5000,77,<=50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,>50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,>50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,>50K
63,1109343,20,40274,1238,52,>50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,>50K
63,1109343,20,40274,1238,52,>50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,<=50K
63,1109343,20,40274,1238,52,<=50K
100,1089170,20,6906,863,100,>50K
87,1076767,10,10654,1077,100,<=50K
100,341683,8,1594,5000,100,<=50K
100,1500000,13,55407,3498,100,<=50K
100,862961,20,27697,5000,100,>50K
98,866895,20,4877,2153,89,>50K
100,382721,20,7346,1004,100,<=50K
100,1457408,20,33659,583,69,<=50K
100,303107,20,42459,4712,100,<=50K
47,367294,20,37883,3035,60,<=50K
88,1439628,20,11900,1642,100,<=50K
79,468652,20,13256,457,100,<=50K
100,1500000,20,8328,1207,100,<=50K
59,1500000,20,18699,803,40,<=50K
100,1500000,7,8048,706,100,<=50K
56,1500000,20,57073,483,47,<=50K
100,236043,20,22671,5000,61,<=50K
100,308707,20,39514,4030,100,<=50K
100,224103,20,22838,2749,100,>50K
100,1144324,8,9805,5000,100,<=50K
54,1500000,20,1888,3069,100,>50K
48,1391178,20,36068,14,100,>50K
89,199838,15,20015,794,100,<=50K
100,991585,20,1837,883,83,<=50K
93,1500000,20,18518,5000,100,<=50K
100,1094205,14,40223,287,100,<=50K
100,1500000,20,5334,869,71,>50K
100,1158179,20,41151,2819,100,>50K
100,310183,20,19273,108,100,<=50K
100,665398,20,2997,3545,100,>50K
100,1500000,20,32736,5000,100,>50K
96,1500000,20,2404,4475,100,<=50K
100,825751,20,2310,2731,63,<=50K
41,1280441,20,33796,2244,100,<=50K
100,1500000,20,23986,252,100,<=50K
100,1500000,20,1353,278,82,<=50K
100,283221,20,2575,81,100,<=50K
100,200634,20,7794,66,47,<=50K
40,291452,9,4211,690,38,<=50K
100,820662,8,13438,3408,100,<=50K
100,716414,14,5435,1980,100,<=50K
92,836388,20,6254,3239,100,<=50K
63,624525,20,8538,1928,100,<=50K
64,1500000,20,45758,2775,100,>50K
100,903717,20,7618,1120,100,<=50K
100,192583,20,36304,63,100,<=50K
100,1500000,20,48398,5000,32,<=50K
100,373862,20,3558,5000,100,<=50K
100,1500000,12,47411,5000,100,<=50K
76,858807,20,15409,1109,100,<=50K
99,523938,20,49789,1355,100,<=50K
100,1187916,10,2228,680,36,<=50K
81,697806,17,100000,1693,100,<=50K
59,342605,20,92476,4323,100,<=50K
100,752034,20,6579,647,100,<=50K
100,1500000,8,1419,508,100,<=50K
100,1328808,20,9789,478,100,<=50K
26,476939,20,4803,593,100,>50K
100,897270,20,69922,103,100,>50K
100,1500000,20,5089,3384,72,<=50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,>50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,>50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,>50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,>50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,>50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,>50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,<=50K
100,1202874,20,9032,4878,100,<=50K
100,312048,14,12043,266,100,<=50K
100,1500000,20,9563,5000,100,>50K
100,1073737,20,17921,222,100,<=50K
89,1038492,20,45876,5000,100,<=50K
100,676040,20,55835,197,100,<=50K
100,1500000,20,20253,1684,100,>50K
35,1500000,13,67705,2859,100,<=50K
100,226978,20,16351,950,100,<=50K
84,1332685,20,45245,2376,100,<=50K
100,1500000,13,15013,4781,100,<=50K
100,1500000,7,23171,928,100,<=50K
81,1364364,20,30802,3119,30,<=50K
100,974415,20,40356,5000,100,<=50K
77,529415,20,30973,5000,33,<=50K
63,643640,20,33485,589,100,<=50K
100,476112,20,30891,498,100,<=50K
100,488967,13,16404,1542,100,<=50K
100,411124,20,13488,672,34,<=50K
100,1500000,20,2682,2952,92,<=50K
49,953818,9,520,5000,100,<=50K
100,214698,20,14183,2510,38,>50K
30,1500000,20,94232,2042,100,<=50K
100,1298940,20,47140,722,54,<=50K
76,1500000,20,52977,159,100,>50K
100,1500000,20,7446,3323,63,<=50K
43,1084350,20,1491,5000,82,<=50K
57,1500000,19,1252,5000,41,<=50K
100,558400,6,7583,1296,100,<=50K
100,261826,20,100000,1467,100,<=50K
27,1500000,10,28878,604,100,>50K
100,1008321,20,13931,2801,100,>50K
100,1500000,11,40002,4134,100,<=50K
100,1040571,20,10712,5000,100,<=50K
100,835829,20,34029,4780,100,>50K
100,1500000,20,20938,1010,100,<=50K
100,1395394,20,31844,524,100,<=50K
90,1500000,10,7277,1731,100,>50K
96,404286,20,15442,1663,100,<=50K
100,224407,20,7803,2726,100,<=50K
100,681516,10,100000,5000,100,<=50K
94,530870,20,5478,3582,100,<=50K
100,1418038,20,7956,198,90,<=50K
50,525108,13,77891,4793,100,<=50K
39,654902,20,8893,529,100,>50K
100,380391,20,59691,1985,100,<=50K
86,412760,7,47932,343,100,>50K
25,610188,20,7859,5000,100,<=50K
100,373445,20,91304,1614,57,<=50K
100,928304,20,8387,1770,65,<=50K
100,1500000,20,20739,2186,100,<=50K
100,1500000,20,9147,798,100,<=50K
32,733824,5,904,1473,100,<=50K
100,245563,20,1933,140,37,>50K
100,908565,20,36945,1652,100,<=50K
100,302086,20,23579,248,100,<=50K
25,452204,12,67209,4051,100,<=50K
88,1302908,20,61195,2712,100,<=50K
100,627920,20,1615,3601,100,<=50K
100,1500000,20,8556,3870,100,>50K
100,1142924,5,28919,1628,100,<=50K
100,242010,20,2303,691,97,>50K
100,242010,20,2303,691,97,>50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,>50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,>50K
100,242010,20,2303,691,97,<=50K
100,242010,20,2303,691,97,>50K
100,242010,20,2303,691,97,<=50K
100,652962,8,7403,1335,100,>50K
77,1500000,17,8180,1323,89,>50K
100,829472,20,46866,296,58,<=50K
31,562879,20,1337,4683,100,<=50K
100,1500000,20,31837,3118,88,<=50K
100,521838,20,480,5000,91,<=50K
65,1500000,20,51118,1555,100,<=50K
100,248750,20,8879,369,100,<=50K
100,1500000,20,27295,1852,100,<=50K
100,571395,20,12888,4669,100,<=50K
94,244985,20,30208,1207,100,<=50K
100,1500000,16,13401,712,100,<=50K
100,1118185,16,9165,5000,100,<=50K
100,499279,20,10053,5000,68,>50K
100,544432,20,32540,3342,100,>50K
69,1500000,13,11925,1168,97,>50K
100,1457993,12,30790,5000,100,<=50K
35,1500000,20,22225,1948,100,<=50K
100,1223426,20,6172,5000,100,<=50K
100,512734,20,27154,2551,100,<=50K
100,191085,20,22768,5000,100,<=50K
73,1298178,20,8063,2296,100,<=50K
100,1136605,16,60247,1843,100,<=50K
100,888893,6,25157,1470,100,<=50K
100,1418327,20,4019,1618,100,<=50K
100,801718,20,58185,5000,100,<=50K
64,641201,20,8480,3345,66,<=50K
100,348016,20,18195,3711,100,<=50K
100,1500000,20,1287,95,100,<=50K
100,1500000,20,56522,820,100,<=50K
100,691998,20,26541,674,100,<=50K
100,908063,20,7145,3208,52,>50K
100,1500000,20,420,217,100,<=50K
100,605321,20,1491,913,100,<=50K
28,501600,20,13771,288,100,<=50K
100,1500000,11,13992,5000,100,<=50K
100,1217093,17,9576,1083,100,<=50K
95,1070210,20,17030,434,100,<=50K
100,501807,20,54377,1257,100,<=50K
39,1500000,8,762,4024,100,<=50K
100,245328,20,7068,1767,100,<=50K
33,267611,20,8290,1145,100,<=50K
100,1376710,20,9798,966,100,<=50K
44,1500000,20,80229,2310,100,<=50K
100,346936,20,66549,1791,100,<=50K
99,541048,16,50117,5000,100,<=50K
37,1018554,20,6122,5000,100,<=50K
95,974223,20,30085,1013,68,<=50K
100,498213,9,1263,5000,100,<=50K
100,326769,20,11542,956,100,<=50K
100,240947,20,41323,2980,100,<=50K
100,959385,20,49773,1473,100,<=50K
100,214883,20,39305,1941,100,<=50K
100,347651,20,32245,383,100,>50K
100,593122,13,8670,684,100,<=50K
100,1313316,17,55086,2329,63,<=50K
100,1500000,20,3428,5000,100,>50K
100,553168,20,18030,1173,54,>50K
100,1500000,20,37467,426,100,>50K
100,552262,20,4760,590,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,>50K
100,1500000,20,47691,225,100,>50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,>50K
100,1500000,20,47691,225,100,<=50K
100,1500000,20,47691,225,100,>50K
100,1500000,20,47691,225,100,>50K
100,909027,20,3110,5000,100,<=50K
92,279484,20,37349,5000,100,<=50K
71,1160408,18,52461,3758,78,<=50K
100,903559,20,78456,28,100,<=50K
100,325420,20,82086,5000,100,<=50K
81,1022570,20,30592,3801,100,<=50K
82,1500000,20,12176,1471,100,<=50K
100,1500000,20,779,465,100,<=50K
59,1095210,20,17501,3915,66,<=50K
100,270927,20,25509,3036,100,<=50K
100,1226803,7,24104,873,100,>50K
100,1044603,20,16064,766,59,<=50K
100,499292,20,16025,326,100,<=50K
100,1173937,20,1025,2488,100,<=50K
100,887564,20,23719,2118,100,<=50K
100,1500000,20,2972,5000,54,<=50K
100,248067,20,13194,291,78,>50K
100,909553,20,69970,936,100,>50K
100,1500000,20,24739,1310,100,<=50K
100,1500000,20,33085,5000,100,>50K
60,1500000,17,22143,110,100,<=50K
100,315053,20,79320,5000,100,<=50K
100,1500000,20,810,363,100,<=50K
100,1500000,20,15062,5000,73,<=50K
100,875262,20,10035,2849,100,<=50K
100,1500000,13,27960,303,93,<=50K
100,1115047,20,7629,642,100,<=50K
100,879711,20,32584,2129,100,<=50K
100,745831,20,39630,1901,100,>50K
100,176879,20,93933,5000,56,<=50K
34,267723,20,43964,1079,100,>50K
100,445519,20,9713,2105,90,<=50K
100,1500000,20,2285,1948,100,<=50K
100,1500000,20,15572,314,100,<=50K
100,613039,20,29621,966,100,>50K
100,368675,20,50311,1452,100,<=50K
38,1500000,20,29774,3570,100,<=50K
40,252765,16,3611,1331,100,<=50K
25,1500000,20,2265,1970,100,<=50K
38,1500000,20,29463,2352,100,<=50K
100,299411,20,9068,770,100,<=50K
100,399458,20,18127,5000,100,>50K
100,1500000,13,1611,986,100,<=50K
32,682099,20,20151,5000,100,>50K
100,758656,20,45335,2515,100,>50K
100,875421,20,34544,5000,100,<=50K
42,1500000,20,42288,1542,100,<=50K
100,631805,20,29113,5000,100,>50K
93,1165723,20,27102,1057,100,<=50K
45,382546,20,20277,2033,100,<=50K
100,1500000,20,4371,1040,100,<=50K
100,196323,20,8949,1711,100,<=50K
100,906055,20,4099,769,100,<=50K
100,1500000,20,14527,1694,100,<=50K
100,1134791,20,18863,2893,100,<=50K
100,1447561,20,77685,112,100,<=50K
100,1427648,20,22894,1325,62,>50K
32,929502,20,12695,1027,100,<=50K
100,1500000,20,17801,2448,100,<=50K
100,679922,20,31409,5000,100,<=50K
100,421336,20,3202,320,100,>50K
100,421336,20,3202,320,100,>50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,>50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,>50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,421336,20,3202,320,100,<=50K
100,316098,20,38996,2063,40,<=50K
100,289877,17,13762,801,100,<=50K
99,1500000,20,12878,3194,57,>50K
68,1500000,20,58184,2198,100,>50K
100,989104,20,28262,5000,100,<=50K
33,1500000,20,18043,140,100,<=50K
100,237661,20,9350,5000,100,<=50K
100,561615,20,18340,2866,100,>50K
100,1500000,9,10281,2006,100,<=50K
100,1500000,20,33513,57,62,>50K
100,1500000,20,16393,1393,100,<=50K
69,1136721,20,13463,5000,100,<=50K
100,957628,20,38153,2753,100,<=50K
100,835835,20,36638,4475,51,>50K
100,1500000,20,6086,2378,100,<=50K
100,211067,20,36132,291,100,>50K
100,888501,20,8777,1951,100,<=50K
100,1500000,20,34317,287,100,<=50K
100,780645,20,44231,1155,100,>50K
100,519981,5,35373,429,100,<=50K
100,1500000,20,7332,4155,100,<=50K
100,1500000,20,27920,119,100,>50K
100,556771,20,44786,5000,100,<=50K
100,556841,19,17239,181,100,<=50K
53,1500000,20,47422,205,100,<=50K
100,305279,20,3355,1436,100,<=50K
100,724527,20,13579,4358,63,<=50K
100,479596,20,84754,255,100,>50K
100,531570,20,5201,2839,100,>50K
100,332352,20,25532,1350,100,<=50K
100,421142,20,32900,3084,100,<=50K
100,1500000,20,21865,3817,100,<=50K
91,356509,19,17402,745,100,<=50K
37,232763,20,19866,5000,100,>50K
100,1500000,20,56365,4996,100,<=50K
100,1131605,17,15088,1022,100,>50K
100,1500000,6,25427,887,48,<=50K
100,1146422,20,44276,5000,100,<=50K
44,678614,4,22245,1200,100,<=50K
100,465005,13,9050,2928,100,>50K
92,1500000,20,100000,5000,69,>50K
100,1500000,14,6917,177,100,<=50K
66,1500000,20,32082,3138,100,<=50K
54,1500000,20,16472,1718,100,<=50K
100,1462839,8,8571,1662,100,<=50K
100,982952,20,26513,3503,41,<=50K
67,213477,20,6370,3015,69,<=50K
100,1273792,20,2264,5000,100,>50K
100,1500000,9,42264,5000,100,>50K
36,1436026,20,22635,2023,100,<=50K
100,1500000,20,8344,149,100,<=50K
42,737099,20,47936,1763,100,<=50K
100,1500000,20,8379,4786,51,<=50K
100,1384955,20,4469,36,98,<=50K
100,1500000,20,45911,4538,100,<=50K
59,1500000,20,6415,3167,100,<=50K
98,830162,5,77719,1593,68,<=50K
100,471247,20,38254,2498,100,<=50K
100,1087778,20,24623,148,100,<=50K
100,219499,20,24142,5000,100,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,>50K
61,665962,20,6579,540,84,>50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,<=50K
61,665962,20,6579,540,84,>50K
61,665962,20,6579,540,84,>50K
100,1234453,13,100000,5000,100,<=50K
100,1500000,20,13126,5000,100,<=50K
100,1262508,20,94765,1742,100,>50K
100,1500000,15,13670,778,100,<=50K
100,1500000,20,34750,1726,100,<=50K
100,1307727,20,57661,5000,100,<=50K
98,1206303,20,100000,663,100,>50K
100,1500000,20,100000,3465,100,>50K
100,294345,20,11128,1866,100,<=50K
100,965508,12,5712,2569,100,<=50K
100,1049483,20,56423,3581,100,<=50K
100,1500000,20,20843,3366,100,<=50K
99,1500000,20,33241,4700,76,<=50K
100,1500000,20,16913,5000,100,<=50K
100,643314,20,6679,836,100,<=50K
100,1424901,20,27900,4827,71,<=50K
81,1500000,20,8858,492,100,<=50K
68,1500000,20,24335,205,100,<=50K
100,546631,20,80662,240,100,<=50K
100,1500000,20,6858,387,100,>50K
30,482954,19,60534,480,39,<=50K
100,420441,20,29212,3998,100,<=50K
100,1500000,20,10958,3297,100,>50K
48,509596,20,6688,5000,100,<=50K
70,1451949,20,14503,3323,100,<=50K
73,1500000,20,8464,5000,100,>50K
100,1106210,20,42276,161,100,>50K
100,333058,9,40200,1960,100,<=50K
100,1500000,20,21836,923,100,<=50K
100,459541,20,21145,3729,100,<=50K
100,1500000,20,10051,1734,72,>50K
94,581192,20,26692,862,100,<=50K
100,1500000,20,16216,5000,100,<=50K
100,1500000,20,38184,603,100,<=50K
100,1500000,16,41961,3032,100,<=50K
100,1500000,20,39974,1137,39,<=50K
37,1318201,20,8251,4299,44,>50K
